ticket_key,email_count_per_ticket,avg_sentiment,sentiment_variance,sentiment_trend,priority_numeric,subject_length,unique_senders,description_length,is_stalled,has_enough_emails,email_volume_per_ticket,priority,status,project.key,issuetype.name,type_Bug,type_Improvement,type_New Feature,type_Sub-task,type_Task,type_Test,type_Wish,proj_HADOOP,proj_HDFS,proj_MAPREDUCE,proj_YARN
HADOOP-18996,5,0.5833200000000001,0.501379189835398,-0.2814666666666666,3,5.2,5,114,0,1,5,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19005,3,0.21916666666666665,0.5430175718458228,0.70375,3,3.6666666666666665,2,7,0,1,3,Major,In Progress,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-19018,13,0.6807076923076922,0.329868495165216,0.027623809523809606,3,5.923076923076923,8,118,0,1,13,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-19019,1,0.9235,0.0,0.0,3,11.0,1,410,0,0,1,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-19057,3,0.38266666666666665,0.6766925914574012,-0.4472,4,7.0,3,312,0,1,3,Critical,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19069,4,-0.26727500000000004,0.2514516703066416,-0.04254999999999998,3,5.75,3,0,0,1,4,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19071,3,0.7966333333333333,0.2248665678426505,0.3833,3,11.0,3,0,0,1,3,Major,In Progress,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19074,5,0.31588,0.3072277607899391,0.13513333333333338,3,10.8,3,143,1,1,5,Major,Open,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-19083,2,0.11559999999999998,0.30589439354130044,-0.4326,3,7.0,2,66,0,1,2,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19084,27,0.6478259259259259,0.3916520311868221,-0.022365934065934123,5,6.962962962962963,10,142,0,1,27,Blocker,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19087,7,0.5768428571428572,0.5294802919125597,-0.4914416666666668,3,7.0,4,34,0,1,7,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-19090,4,0.565575,0.6202529934094099,-0.5284500000000001,3,7.0,3,17,0,1,4,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-19098,14,0.19219999999999998,0.5579530184246974,-0.0342571428571429,3,7.071428571428571,5,77,0,1,14,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19106,1,0.6808,0.0,0.0,3,7.0,1,52,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-19107,3,0.8147000000000001,0.18019722528385396,0.31200000000000006,3,10.0,3,34,0,1,3,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-19153,4,0.509275,0.1822656189009143,-0.28575,3,6.0,2,26,0,1,4,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-19154,3,0.4896666666666667,0.42436928886682335,0.7345,3,2.6666666666666665,2,119,1,1,3,Major,Open,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-19163,4,0.509275,0.1822656189009143,-0.28575,3,6.0,2,0,0,1,4,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-19219,2,0.9187000000000001,0.006788225099390776,0.009599999999999942,3,11.0,2,78,0,1,2,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-19223,2,0.9187000000000001,0.006788225099390776,0.009599999999999942,3,11.0,2,0,1,1,2,Major,Open,HADOOP,Wish,0,0,0,0,0,0,1,1,0,0,0
HADOOP-19236,1,0.9726,0.0,0.0,3,16.0,1,129,1,0,1,Major,Open,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-19252,6,0.06305,0.7055583994255897,0.7340333333333333,3,6.166666666666667,2,15,0,1,6,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-19279,2,0.3664,0.00735391052434007,-0.010399999999999965,2,6.0,2,236,0,1,2,Minor,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-19291,13,0.23313846153846154,0.5584223409727049,-0.1258119047619048,3,7.076923076923077,5,68,0,1,13,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-19295,13,0.2899538461538462,0.5673834940840052,-0.13101428571428578,3,7.076923076923077,4,176,1,1,13,Major,Reopened,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-2,16,0.46516875,0.5451365048850915,-0.04941249999999997,3,9.25,8,38,0,1,16,Major,Closed,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-252,1,0.2289,0.0,0.0,3,8.0,1,97,0,0,1,Major,Closed,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-8143,1,-0.9186,0.0,0.0,2,9.0,1,27,0,0,1,Minor,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-8545,1,0.93,0.0,0.0,3,5.0,1,18,0,0,1,Major,Closed,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-9652,14,0.5388857142857143,0.4210365430095712,-0.3528285714285713,3,7.928571428571429,7,94,0,1,14,Major,Closed,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-9747,1,0.9278,0.0,0.0,4,8.0,1,15,0,0,1,Critical,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-9845,4,0.11772500000000001,0.5821876866612691,-0.25825,5,7.25,3,151,0,1,4,Blocker,Closed,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HDFS-10285,50,0.603496,0.34391177081647323,-0.1784,3,6.96,25,257,0,1,50,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-10419,22,0.4072727272727273,0.47900742829692766,-0.00927272727272721,3,7.454545454545454,14,321,1,1,22,Major,Open,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-10467,7,0.48431428571428575,0.46972196183335035,-0.0016083333333333782,3,7.857142857142857,6,12,0,1,7,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-10719,2,0.0772,0.0,0.0,3,5.5,1,144,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-10943,1,0.6641,0.0,0.0,3,4.0,1,447,1,0,1,Major,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-11187,3,0.09936666666666667,0.770276913410582,-0.22594999999999998,3,6.0,2,83,0,1,3,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-11847,6,-0.22240000000000001,0.6007560869437779,-0.7978666666666666,3,8.0,4,72,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-11848,6,-0.22240000000000001,0.6007560869437779,-0.7978666666666666,3,8.0,4,89,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-11915,4,0.720325,0.2323790635291111,-0.40075000000000005,4,6.0,3,73,0,1,4,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12,1,-0.1727,0.0,0.0,3,6.0,1,229,0,0,1,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12026,5,0.8032199999999999,0.16512112826649408,0.19445000000000012,5,6.0,2,33,0,1,5,Blocker,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-12116,1,0.8221,0.0,0.0,3,8.0,1,96,0,0,1,Major,Patch Available,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12214,7,0.7922857142857144,0.27204136590214506,-0.11155833333333343,3,9.714285714285714,4,47,0,1,7,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-12225,7,0.7922857142857144,0.27204136590214506,-0.11155833333333343,3,9.714285714285714,4,231,0,1,7,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-12226,7,0.7922857142857144,0.27204136590214506,-0.11155833333333343,3,9.714285714285714,4,12,1,1,7,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-12291,7,0.7922857142857144,0.27204136590214506,-0.11155833333333343,3,9.714285714285714,4,76,0,1,7,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-12345,1,0.8381,0.0,0.0,3,5.0,1,90,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-12548,4,0.39335,0.12012752945654602,0.04410000000000003,3,5.0,2,298,1,1,4,Major,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12615,30,0.6590433333333333,0.28362301677345964,0.20898000000000005,3,6.4,16,13,0,1,30,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-12641,2,-0.12865,0.23666863966313745,-0.3347,3,6.5,1,92,0,1,2,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-12711,3,0.16913333333333333,0.4655428802305254,0.536,4,9.0,1,0,0,1,3,Critical,Resolved,HDFS,Test,0,0,0,0,0,1,0,0,1,0,0
HDFS-12749,1,-0.0516,0.0,0.0,3,5.0,1,353,0,0,1,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12750,3,0.5487000000000001,0.5036164115673754,-0.54795,3,8.0,3,27,0,1,3,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-12861,2,0.1988,0.6512453454728103,0.921,3,6.0,2,114,0,1,2,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-12862,22,0.6783227272727272,0.27336320324331487,0.04410000000000003,3,7.0,12,178,0,1,22,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12914,1,0.9127,0.0,0.0,4,6.0,1,94,0,0,1,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12919,6,-0.22240000000000001,0.6007560869437779,-0.7978666666666666,4,8.0,4,43,0,1,6,Critical,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-12920,12,0.6587416666666667,0.26363463511711305,-0.0021499999999998742,4,4.916666666666667,5,133,0,1,12,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-12943,21,0.49046666666666666,0.5078807560179194,0.14054090909090905,3,12.904761904761905,11,72,0,1,21,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-12990,58,0.3854310344827586,0.5322375878281772,0.38989655172413795,4,6.810344827586207,27,179,0,1,58,Critical,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-12995,6,0.4564,0.30269670629195816,-0.42000000000000004,3,5.0,2,17,0,1,6,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13004,6,-0.22240000000000001,0.6007560869437779,-0.7978666666666666,3,8.0,4,177,0,1,6,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13050,6,0.4564,0.30269670629195816,-0.42000000000000004,5,5.0,2,19,0,1,6,Blocker,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13074,10,0.38142,0.6046140491623102,0.30656,3,7.0,6,271,0,1,10,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13075,5,0.356,0.19730793192368115,-0.274,3,5.0,2,17,0,1,5,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13076,7,0.7922857142857144,0.27204136590214506,-0.11155833333333343,3,9.714285714285714,4,17,0,1,7,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13101,8,-0.0216625,0.6031390527600461,-0.03177500000000001,4,5.375,7,40,0,1,8,Critical,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13157,2,0.95845,0.010111626970967616,-0.01429999999999998,3,5.5,1,100,0,1,2,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13176,2,0.9077500000000001,0.0864791593391147,0.12229999999999996,3,5.5,1,14,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13181,2,0.6718999999999999,0.12162236636408624,-0.17200000000000004,3,6.5,2,15,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13182,2,0.1558,1.1135517590125752,-1.5748000000000002,3,12.0,2,28,1,1,2,Major,Open,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13183,7,0.4049714285714286,0.4195770398638996,-0.056516666666666715,3,7.142857142857143,3,107,0,1,7,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13198,3,0.31293333333333334,0.30536262596023983,-0.5035,2,8.0,3,96,0,1,3,Minor,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13248,12,0.32645833333333335,0.5768595078027442,0.3610833333333333,3,7.333333333333333,8,56,0,1,12,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13251,3,0.31293333333333334,0.30536262596023983,-0.5035,3,8.0,3,46,0,1,3,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13287,1,0.2942,0.0,0.0,2,5.0,1,55,1,0,1,Minor,Reopened,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13293,10,0.07188000000000003,0.5536894713344898,0.40491999999999995,3,5.9,6,23,0,1,10,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13314,3,-0.14006666666666664,0.5658606041538263,0.41045000000000004,3,4.666666666666667,3,31,0,1,3,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13322,2,-0.02915000000000001,0.6887927155538159,-0.9741,2,3.5,1,144,0,1,2,Minor,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13335,1,0.9741,0.0,0.0,3,9.0,1,49,0,0,1,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13347,3,0.7784333333333334,0.24645602717996848,-0.20650000000000002,2,6.0,3,38,0,1,3,Minor,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13362,2,0.9422999999999999,0.004949747468305877,-0.007000000000000006,2,10.0,2,137,1,1,2,Minor,Open,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-13364,3,0.7784333333333334,0.24645602717996848,-0.20650000000000002,3,6.0,3,11,0,1,3,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13404,6,-0.1668333333333333,0.6209051285556165,-0.00553333333333339,3,8.0,5,64,0,1,6,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13427,1,0.4939,0.0,0.0,2,6.0,1,81,0,0,1,Minor,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13473,1,-0.0516,0.0,0.0,3,5.0,1,88,0,0,1,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13522,6,0.29738333333333333,0.2927327273583647,0.07843333333333335,3,6.666666666666667,3,59,0,1,6,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13528,1,0.4939,0.0,0.0,3,8.0,1,24,0,0,1,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13532,19,0.6025052631578948,0.5530560886501318,0.2951222222222221,3,5.7894736842105265,10,13,0,1,19,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13541,4,0.79695,0.17013934485199675,-0.13729999999999998,3,5.75,1,154,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13547,6,0.6526500000000001,0.31485185564007717,0.4043666666666666,3,8.0,4,22,0,1,6,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13566,7,0.6470285714285715,0.2872764911734902,0.37379166666666674,3,7.428571428571429,6,74,0,1,7,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13571,6,0.9004,0.06494585437116059,-0.04493333333333338,3,9.833333333333334,6,152,0,1,6,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13572,2,0.8029999999999999,0.0637810316630266,-0.09019999999999995,3,12.0,1,91,1,1,2,Major,Open,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13579,5,0.09641999999999998,0.537656574404145,0.08345000000000002,3,11.0,3,124,1,1,5,Major,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13585,4,0.692075,0.3112757017500724,0.34025000000000005,4,8.75,3,181,1,1,4,Critical,Open,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13596,55,0.6707563636363636,0.4281269986224823,0.08025357142857148,5,6.345454545454546,27,279,0,1,55,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13616,14,0.5785428571428571,0.5341275729409821,-0.0820857142857142,3,12.857142857142858,5,70,0,1,14,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13637,19,0.6025052631578948,0.5530560886501318,0.2951222222222221,4,5.7894736842105265,10,82,0,1,19,Critical,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13654,1,0.6597,0.0,0.0,3,4.0,1,29,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13655,19,0.6025052631578948,0.5530560886501318,0.2951222222222221,3,5.7894736842105265,10,86,0,1,19,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13668,1,-0.0516,0.0,0.0,3,5.0,1,141,0,0,1,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13671,7,0.8353571428571429,0.08488022653800388,-0.1316166666666666,3,8.714285714285714,7,222,0,1,7,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-13693,6,0.9004,0.06494585437116059,-0.04493333333333338,3,9.833333333333334,6,99,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13694,6,0.9004,0.06494585437116059,-0.04493333333333338,3,9.833333333333334,6,59,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13762,7,0.6550857142857142,0.33636495769016245,-0.3093083333333334,3,7.0,3,125,0,1,7,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-13767,1,-0.6316,0.0,0.0,3,12.0,1,30,0,0,1,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13834,19,0.6025052631578948,0.5530560886501318,0.2951222222222221,4,5.7894736842105265,10,137,0,1,19,Critical,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13873,14,0.46472857142857144,0.5703753425846628,0.1951714285714286,3,13.214285714285714,8,16,0,1,14,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13877,4,-0.294875,0.5221906763817217,-0.8913500000000001,3,6.75,3,6,0,1,4,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13891,34,0.31100588235294113,0.5726217895816952,-0.2801882352941176,3,6.147058823529412,16,44,0,1,34,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-13898,1,0.9127,0.0,0.0,3,6.0,1,111,0,0,1,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-13941,4,-0.294875,0.5221906763817217,-0.8913500000000001,3,6.75,3,40,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14022,2,-0.03409999999999999,0.4645691552395617,0.657,3,5.5,2,537,0,1,2,Major,In Progress,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14058,19,0.5420947368421052,0.5070118588068333,0.14996333333333328,3,12.842105263157896,9,16,0,1,19,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14059,19,0.5420947368421052,0.5070118588068333,0.14996333333333328,3,12.842105263157896,9,16,0,1,19,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14067,2,0.1558,1.1135517590125752,-1.5748000000000002,3,12.0,2,79,0,1,2,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14084,2,0.1988,0.6512453454728103,0.921,2,6.0,2,209,0,1,2,Minor,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14090,1,0.8225,0.0,0.0,3,6.0,1,213,0,0,1,Major,Resolved,HDFS,New Feature,0,0,1,0,0,0,0,0,1,0,0
HDFS-14116,11,0.4198545454545455,0.6358203950230542,0.1972566666666667,3,12.0,6,129,0,1,11,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14130,2,0.1558,1.1135517590125752,-1.5748000000000002,3,12.0,2,20,0,1,2,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14268,5,0.8895799999999999,0.03496086383372129,0.01430000000000009,3,6.0,4,38,0,1,5,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14272,8,0.7666,0.24532016980730653,-0.19555,3,15.0,4,136,0,1,8,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14277,4,0.39335,0.12012752945654602,0.04410000000000003,3,5.0,2,175,1,1,4,Major,Open,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-14305,2,0.6769000000000001,0.1689985207035849,-0.239,3,6.0,1,194,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14313,6,0.9004,0.06494585437116059,-0.04493333333333338,3,9.833333333333334,6,65,0,1,6,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14352,1,0.6124,0.0,0.0,3,6.0,1,165,1,0,1,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14353,17,0.5970705882352941,0.25884379402620866,0.11769305555555554,3,7.0,9,0,0,1,17,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14396,27,0.7950518518518519,0.2626149878117428,-0.17756593406593402,5,6.7407407407407405,17,114,0,1,27,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14403,3,0.19416666666666668,0.46143398588891715,0.009700000000000014,3,7.0,2,49,0,1,3,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14461,2,0.6712,0.10154053377838819,-0.14359999999999995,3,5.5,1,629,0,1,2,Major,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14467,3,0.8121,0.15191290267781726,0.2627999999999999,2,2.6666666666666665,2,213,0,1,3,Minor,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14476,21,0.48790476190476195,0.4117350476655958,-0.07032181818181821,3,6.619047619047619,10,191,0,1,21,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14483,4,0.414275,0.6703235804445492,0.74305,3,11.5,3,17,0,1,4,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-14498,4,0.908525,0.04333531085231383,0.008649999999999936,3,8.0,3,185,0,1,4,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14509,15,0.6485733333333333,0.35847876499505654,-0.12085357142857134,5,7.466666666666667,11,138,0,1,15,Blocker,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14536,4,0.242875,0.6913245131629574,-0.43765,3,6.0,2,396,1,1,4,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14546,1,-0.8091,0.0,0.0,3,8.0,1,49,0,0,1,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14585,4,0.414275,0.6703235804445492,0.74305,3,11.5,3,0,0,1,4,Major,Resolved,HDFS,Task,0,0,0,0,1,0,0,0,1,0,0
HDFS-14599,6,0.2854666666666667,0.6440511335807637,0.11526666666666663,3,7.0,5,69,0,1,6,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14617,4,0.67955,0.3653702642525798,0.39139999999999997,3,6.25,3,499,0,1,4,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14630,2,0.08230000000000001,0.5027529214236353,0.7110000000000001,2,8.0,1,43,0,1,2,Minor,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14637,2,0.95845,0.010111626970967616,-0.01429999999999998,3,5.5,1,314,0,1,2,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14657,3,-0.12309999999999999,0.8307913877743317,-1.3584,3,10.0,2,110,0,1,3,Major,Patch Available,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14667,13,0.2155,0.6858698029995685,0.7549285714285714,3,7.0,5,29,0,1,13,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14674,3,0.8056666666666666,0.17960541008926575,0.29964999999999997,5,7.0,3,337,0,1,3,Blocker,Resolved,HDFS,Sub-task,0,0,0,1,0,0,0,0,1,0,0
HDFS-14703,6,0.77075,0.20948554842757053,-0.13370000000000015,3,5.833333333333333,5,27,1,1,6,Major,Open,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14740,1,0.9169,0.0,0.0,3,8.0,1,74,0,0,1,Major,Resolved,HDFS,Improvement,0,1,0,0,0,0,0,0,1,0,0
HDFS-14751,1,-0.2023,0.0,0.0,2,2.0,1,100,0,0,1,Minor,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
HDFS-14759,5,0.33877999999999997,0.5337895718351943,-0.5157833333333334,3,4.8,3,78,0,1,5,Major,Resolved,HDFS,Bug,1,0,0,0,0,0,0,0,1,0,0
